Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"9288497","Bonnacord Dr","Bonnacord Dr from Clanton Park Rd to Palm Dr","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724009919000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: One lane blocked due to installation of storm sewer and manholes. ","No","Clanton Park Rd","Palm Dr","","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.445064,43.743210]","Low","None"
"9292737-5","Clanton Park Rd","Clanton Park Rd from Bonnacord Dr to Collinson Blvd","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083509000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Bonnacord Dr","Collinson Blvd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.444468,43.744742],[-79.444468,43.744742],[-79.443385,43.744970],[-79.443385,43.744970],[-79.443141,43.745021],[-79.443141,43.745021],[-79.442023,43.745272]","Low","None"
"9292737-6","Bonnacord Dr","Bonnacord Dr from Clanton Park Rd to Palm Dr","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083509000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.445064,43.743210]","Low","None"
"9292737-7","Banton Rd","Banton Rd from Clanton Park Rd to Palm Dr","NORTH YORK","43.745021","-79.443141","Local Road","1","0","","1724083509000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443141,43.745021],[-79.443148,43.744949],[-79.443106,43.744848],[-79.442638,43.743740]","Low","None"
"9292734-1","Palm Dr","Palm Dr at Delia Crt","NORTH YORK","43.743474","-79.443838","Local Road","1","0","","1724083379000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","","","Delia Crt","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443838,43.743474]","Low","None"
"9292734-2","Collinson Blvd","Collinson Blvd from Clanton Park Rd to Palm Dr","NORTH YORK","43.745272","-79.442023","Local Road","1","0","","1724083379000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.442023,43.745272],[-79.441492,43.743989]","Low","None"
"9292734-3","Clanton Park Rd","Clanton Park Rd from Bonnacord Dr to Collinson Blvd","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083379000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Bonnacord Dr","Collinson Blvd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.444468,43.744742],[-79.444468,43.744742],[-79.443385,43.744970],[-79.443385,43.744970],[-79.443141,43.745021],[-79.443141,43.745021],[-79.442023,43.745272]","Low","None"
"9292734-4","Bonnacord Dr","Bonnacord Dr from Clanton Park Rd to Palm Dr","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083379000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.445064,43.743210]","Low","None"
"9292722-3","Banton Rd","Banton Rd from Clanton Park Rd to Palm Dr","NORTH YORK","43.745021","-79.443141","Local Road","1","0","","1724083259000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443141,43.745021],[-79.443148,43.744949],[-79.443106,43.744848],[-79.442638,43.743740]","Low","None"
"9288496","Banton Rd","Banton Rd from Clanton Park Rd to Palm Dr","NORTH YORK","43.745021","-79.443141","Local Road","1","0","","1724009853000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: One lane blocked due to installation of storm sewer and manholes. ","No","Clanton Park Rd","Palm Dr","","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443141,43.745021],[-79.443148,43.744949],[-79.443106,43.744848],[-79.442638,43.743740]","Low","None"
"9292722-1","Clanton Park Rd","Clanton Park Rd from Bonnacord Dr to Collinson Blvd","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083259000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Bonnacord Dr","Collinson Blvd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.444468,43.744742],[-79.444468,43.744742],[-79.443385,43.744970],[-79.443385,43.744970],[-79.443141,43.745021],[-79.443141,43.745021],[-79.442023,43.745272]","Low","None"
"9292817-1","Palm Dr","Palm Dr from Josephine Rd to Bathurst St","NORTH YORK","43.742737","-79.447165","Local Road","1","0","","1724086855000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Josephine Rd","Bathurst St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.447165,43.742737],[-79.445064,43.743210],[-79.445064,43.743210],[-79.444079,43.743410],[-79.444079,43.743410],[-79.443838,43.743474],[-79.443838,43.743474],[-79.442638,43.743740],[-79.442638,43.743740],[-79.441492,43.743989],[-79.441492,43.743989],[-79.440162,43.744267],[-79.440162,43.744267],[-79.439815,43.744334],[-79.439411,43.744363],[-79.439142,43.744396],[-79.439014,43.744416],[-79.436967,43.744865],[-79.436853,43.744912],[-79.436705,43.744980],[-79.436571,43.745032],[-79.436571,43.745032],[-79.436008,43.745166]","Low","None"
"9292722-2","Bonnacord Dr","Bonnacord Dr from Clanton Park Rd to Palm Dr","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083259000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.445064,43.743210]","Low","None"
"9292734-5","Banton Rd","Banton Rd from Clanton Park Rd to Palm Dr","NORTH YORK","43.745021","-79.443141","Local Road","1","0","","1724083379000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443141,43.745021],[-79.443148,43.744949],[-79.443106,43.744848],[-79.442638,43.743740]","Low","None"
"9292729-1","Collinson Blvd","Collinson Blvd from Clanton Park Rd to Palm Dr","NORTH YORK","43.745272","-79.442023","Local Road","1","0","","1724083337000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.442023,43.745272],[-79.441492,43.743989]","Low","None"
"9292729-2","Clanton Park Rd","Clanton Park Rd from Bonnacord Dr to Collinson Blvd","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083337000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Bonnacord Dr","Collinson Blvd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.444468,43.744742],[-79.444468,43.744742],[-79.443385,43.744970],[-79.443385,43.744970],[-79.443141,43.745021],[-79.443141,43.745021],[-79.442023,43.745272]","Low","None"
"9292729-3","Bonnacord Dr","Bonnacord Dr from Clanton Park Rd to Palm Dr","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083337000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.445064,43.743210]","Low","None"
"9292729-4","Banton Rd","Banton Rd from Clanton Park Rd to Palm Dr","NORTH YORK","43.745021","-79.443141","Local Road","1","0","","1724083337000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443141,43.745021],[-79.443148,43.744949],[-79.443106,43.744848],[-79.442638,43.743740]","Low","None"
"9292713-1","Bonnacord Dr","Bonnacord Dr from Clanton Park Rd to Palm Dr","NORTH YORK","43.744485","-79.445615","Local Road","1","0","","1724083139000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.445615,43.744485],[-79.445064,43.743210]","Low","None"
"9292713-2","Banton Rd","Banton Rd from Clanton Park Rd to Palm Dr","NORTH YORK","43.745021","-79.443141","Local Road","1","0","","1724083139000","1738794607000","1723546800000","1740868200000","Daily","0","","","","Trisan Construction","","Toronto-TMC: Occupying westbound lane due to installation of storm water sewer and manholes","No","Clanton Park Rd","Palm Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.443141,43.745021],[-79.443148,43.744949],[-79.443106,43.744848],[-79.442638,43.743740]","Low","None"
"Tor-RDAR2024-3403-4","Fraser Ave","Fraser Ave at Liberty St","TORONTO","43.637590","-79.424090","Local Road","1","0","City of Toronto Construction","1727882162000","1738792809000","1727694000000","1746133200000","Weekdays","0","","","City of Toronto Construction","Nelli Construction","City of Toronto Construction","Toronto-TMC: Combined Sewer Replacement and Associated Restoration works.","No","","","Liberty St","ONE_DIRECTION","CONSTRUCTION","","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.424090,43.637590]","Low","None"
"Tor-RDAR2024-3403-3","Liberty St","Liberty St at Fraser Ave","TORONTO","43.637590","-79.424090","Local Road","1","0","City of Toronto Construction","1727882162000","1738792809000","1727694000000","1746133200000","Weekdays","0","","","City of Toronto Construction","Nelli Construction","City of Toronto Construction","Toronto-TMC: Combined Sewer Replacement and Associated Restoration works.","No","","","Fraser Ave","ONE_DIRECTION","CONSTRUCTION","","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.424090,43.637590]","Low","None"
"Tor-RDAR2025-626","Wilson Ave","Wilson Ave 75m East of Jane St","NORTH YORK","43.721040","-79.507720","Major Arterial Road","1","0","Utility Work","1738357178000","1738792809000","1738584000000","1739570400000","Daily","0","","","Utility Work","Bridgecon Construction Ltd.","Utility Work","Toronto-TMC: Work will not involve any cuts or excavation of the road. Right lane closure needed for access platform so that crews can access the pipe main to perform wall thickness readings as well as installing FRP at hanger locations and to wrap the pipe main to prevent corrosion.","No","","","Jane St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-17:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.507720,43.721040]","High","None"
"Tor-RDAR2024-3403-2","Fraser Ave","Fraser Ave at Liberty St","TORONTO","43.637590","-79.424090","Local Road","1","0","City of Toronto Construction","1727882162000","1738792809000","1727694000000","1746133200000","Weekdays","0","","","City of Toronto Construction","Nelli Construction","City of Toronto Construction","Toronto-TMC: Combined Sewer Replacement and Associated Restoration works.","No","","","Liberty St","BOTH_DIRECTIONS","CONSTRUCTION","","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.424090,43.637590]","Low","None"
"Tor-RDAR2025-595","Lawrence Ave W","Lawrence Ave W 19m West of Riverstone Dr","ETOBICOKE","43.698440","-79.522380","Major Arterial Road","1","0","City of Toronto Construction","1738003271000","1738792809000","1738756800000","1740002400000","Weekdays","0","","","City of Toronto Construction","Gio Contracting","City of Toronto Construction","Toronto-TMC: Water and Sewer Connection","No","","","Riverstone Dr","ONE_DIRECTION","CONSTRUCTION","","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.522380,43.698440]","High","None"
"Tor-RDAR2024-3375-1","Bloor St W","Bloor St W at Dorval Rd","TORONTO","43.655940","-79.454260","Major Arterial Road","1","0","City of Toronto Construction","1727362593000","1738792809000","1727694000000","1746133200000","Weekdays","0","","","City of Toronto Construction","Nelli Construction","City of Toronto Construction","Toronto-TMC: Combined Sewer replacement on Ln N Bloor E Indian Rd and laneway reconstruction","No","","","Dorval Rd","BOTH_DIRECTIONS","CONSTRUCTION","","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.454260,43.655940]","High","None"
"Tor-RDAR2024-3375-2","Dorval Rd","Dorval Rd at Bloor St W","TORONTO","43.655940","-79.454260","Major Arterial Road","1","0","City of Toronto Construction","1727362593000","1738792809000","1727694000000","1746133200000","Weekdays","0","","","City of Toronto Construction","Nelli Construction","City of Toronto Construction","Toronto-TMC: Combined Sewer replacement on Ln N Bloor E Indian Rd and laneway reconstruction","No","","","Bloor St W","ONE_DIRECTION","CONSTRUCTION","","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","07:00-17:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.454260,43.655940]","High","None"
